,source,author,title,description,url,urlToImage,publishedAt,content,category
name,News24,,News24.com | Water crisis could sabotage Zimbabwe's coronavirus lockdown,The water-short southern African country is starting to enforce a 21-day lockdown to try contain the spread of the deadly coronavirus.,https://www.news24.com/Africa/News/water-crisis-could-sabotage-zimbabwes-coronavirus-lockdown-20200331,http://cdn.24.co.za/files/Cms/General/d/8562/ce9652a896544ad386a72e6de624cb85.jpg,2020-03-31T15:01:15Z,"Buckets and jerrycans in hand or in wheelbarrows, dozens of Zimbabweans stand close to each other in a long queue, patiently waiting at a borehole in Harare's middle-class Mabelreign suburb to collect water.
While this is a daily sight, this week things are … [+3510 chars]",GENERAL
name,News24,,News24.com | Hunt is on for members of a religious gathering which became a 'coronavirus hotspot' in India,A large religious gathering in New Delhi has sparked a manhunt across India for suspected coronavirus cases after being linked to dozens of infections and several deaths.,https://www.news24.com/World/News/hunt-is-on-for-members-of-a-religious-gathering-which-became-a-coronavirus-hotspot-in-india-20200331,http://cdn.24.co.za/files/Cms/General/d/8557/6527232507b14caca217423198f99d9c.jpg,2020-03-31T15:00:30Z,"A large religious gathering in New Delhi has sparked a manhunt across India for suspected coronavirus cases after being linked to dozens of infections and several deaths.
The gathering emerged as one of India's major virus hotspots after thousands flocked to… [+2361 chars]",GENERAL
name,News24,,"News24.com | International Covid-19 wrap: Over 130 000 Covid-19 deaths, and how Iceland beat the coronavirus fight","COVID-19 has killed at least 131,319 people around the world, with Europe accounting for more than two-thirds of the deaths, according to an AFP tally Wednesday from official sources.",https://www.news24.com/World/News/international-covid-19-wrap-over-130-000-covid-19-deaths-and-how-iceland-beat-the-coronavirus-fight-20200415,http://cdn.24.co.za/files/Cms/General/d/10009/c8748844b3924b09906614434fef6603.jpg,2020-04-15T20:19:03Z,"Covid-19 has killed at least 131 319 people around the world, with Europe accounting for more than two-thirds of the deaths, according to an AFP tally on Wednesday from official sources.
Europe has reported 88 716 deaths, while the United States has the sing… [+1836 chars]",GENERAL
name,News24,,News24.com | Italy sees signs of slowing contagion despite heavy toll,"Italy has reported fresh evidence that weeks of life spent under a national lockdown could slow the spread of the coronavirus, although the country's death toll continues to grow.",https://www.news24.com/World/News/italy-sees-signs-of-slowing-contagion-despite-heavy-toll-20200330,http://cdn.24.co.za/files/Cms/General/d/8353/b82723341ff64ef28e41feb92280ef88.jpg,2020-03-30T20:00:22Z,"Italy reported fresh evidence Monday that weeks of life spent under a national lockdown could slow the spread of the coronavirus, although the country's death toll continued to grow.
Figures from Italy's civil protection service showed the rate of new Covid-… [+1987 chars]",GENERAL
name,News24,,News24.com | Global hunger could double due to coronavirus pandemic: UN,"Covid-19 is likely to leave 130 million people acutely hungry this year, adding to 135 million already in the category, the United Nations World Food Programme says.",https://www.news24.com/World/News/global-hunger-could-double-due-to-coronavirus-pandemic-un-20200421,http://cdn.24.co.za/files/Cms/General/d/6487/844d96c09e734b3d8b1f7f969cb3e99e.jpg,2020-04-21T19:45:34Z,"The number of people facing acute food insecurity could nearly double this year to 265 million due to the economic fallout of Covid-19, according to the United Nations World Food Programme (WFP).
The impact of lost tourism revenues, falling remittances and t… [+3392 chars]",GENERAL
name,Associated Press,By The Associated Press,Editorial Roundup: Georgia,Recent editorials from Georgia newspapers:,https://apnews.com/a21a1380467a65726e8c9618ebca6b95,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-03-25T18:26:45Z,"Recent editorials from Georgia newspapers:
March 22
The Augusta Chronicle on finding new ways to worship:
Thankfully, Americas freedom of religion allows people not only to worship how they choose, but to choose not to worship.
Amid coronavirus concerns, … [+10536 chars]",GENERAL
name,News24,,News24.com | New York welcomes hospital ship as coronavirus accelerates,"A hospital ship has arrived in New York as America's coronavirus epicentre prepares for the peak of the pandemic, with emergency restrictions extended amid grim warnings about the death toll.",https://www.news24.com/World/News/new-york-welcomes-hospital-ship-as-coronavirus-accelerates-20200330,http://cdn.24.co.za/files/Cms/General/d/8529/3f21c71b138e4c2da58c67239203cfec.jpg,2020-03-30T17:54:59Z,"A hospital ship arrived in New York Monday as America's coronavirus epicenter prepares for the peak of the pandemic, with emergency restrictions extended amid grim warnings about the death toll.
The navy's USNS Comfort, which has space for 1 000 beds and a d… [+3508 chars]",GENERAL
name,News24,,News24.com | Coronavirus pandemic 'accelerating': WHO chief,"The new coronavirus pandemic is clearly ""accelerating"", the World Health Organisation has warned.",https://www.news24.com/World/News/coronavirus-pandemic-accelerating-who-chief-20200323,http://cdn.24.co.za/files/Cms/General/d/8318/4d7319c0c30945ab97366ad99ea4ce8f.jpg,2020-03-23T19:31:54Z,"The new coronavirus pandemic is clearly ""accelerating"", the World Health Organisation warned on Monday, but said it was still possible to ""change the trajectory"" of the outbreak.
The remarks came as the number of deaths soared past 15 000, with more than 341… [+2699 chars]",GENERAL
name,News24,,"News24.com | FULL SPEECH | Covid-19 crisis will not last forever, but impact needs extraordinary budget - Ramaphosa","South Africa's economic response to the coronavirus pandemic can be divided into three phases, President Cyril Ramaphosa announced on Tuesday evening in an update to the nation. He said the pandemic requires an economic response that is equal to the scale of …",https://www.news24.com/SouthAfrica/News/full-speech-cobid-19-crisis-will-not-last-forever-but-impact-needs-extraordinary-budget-ramaphosa-20200421,http://cdn.24.co.za/files/Cms/General/d/10102/c5c24250066443edb06ce1c16d72fdd6.jpg,2020-04-21T19:56:07Z,"South Africa's economic response to the coronavirus pandemic can be divided into three phases, President Cyril Ramaphosa announced on Tuesday evening in an update to the nation. He said the pandemic requires an economic response that is equal to the scale of … [+16424 chars]",GENERAL
name,News24,,"News24.com | International Covid-19 update | UN chief: 'Not the time to reduce the resources' of WHO, US records 2 228 deaths in past 24 hours, 99-year-old beats coronavirus in Brazil","The United States has recorded 2 228 deaths related to the coronavirus pandemic over the past 24 hours, according to a tally by Johns Hopkins University.",https://www.news24.com/World/News/international-covid-19-update-un-chief-not-the-time-to-reduce-the-resources-of-who-us-records-2-228-deaths-in-past-24-hours-99-year-old-beats-coronavirus-in-brazil-20200415,http://cdn.24.co.za/files/Cms/General/d/9922/1a238f99f1b443a5ab292c9fd4cd802d.jpg,2020-04-15T07:03:07Z,"Keeping you up to date on the latest novel coronavirus (Covid-19) news from around the world.
FOLLOW THE LIVE UPDATE | Trump halts WHO funding, death toll tops 125 000 worldwide
'Not the time to reduce the resources' of WHO: UN chief
It is ""not the time to… [+4223 chars]",GENERAL
name,News24,,News24.com | John Steenhuisen | The sprint and the marathon - winning the battle against Covid-19,"This battle against coronavirus requires a sprint and then a marathon. How we fare in the sprint determines how we fare in the marathon, writes John Steenhuisen.",https://www.news24.com/Columnists/GuestColumn/john-steenhuisen-the-sprint-and-the-marathon-winning-the-battle-against-covid-19-20200417,http://cdn.24.co.za/files/Cms/General/d/9621/98327656dad043d88b9c05f5b6077da4.jpg,2020-04-17T11:49:20Z,"2020-04-17 13:49This battle requires a sprint and then a marathon. How we fare in the sprint determines how we fare in the marathon.
The sprint is to get our strategy, systems and infrastructure in place for the marathon. Most importantly, it is to ramp up t… [+12565 chars]",GENERAL
name,Newsweek,Tom O'Connor,"Afghanistan and Taliban Agree to Free Prisoners Amid Coronavirus Concerns, ISIS Attacks","Afghanistan will free 100 Taliban prisoners ""on humanitarian grounds—including health, age and vulnerability to COVID19,"" but new ISIS-claimed violence threatens to upend a delicate peace process.",https://www.newsweek.com/afghanistan-taliban-agree-free-prisoners-amid-coronavirus-concerns-isis-attacks-1494298,https://d.newsweek.com/en/full/1576569/afghanistan-sikh-hindu-temple-isis-attack.jpg,2020-03-25T19:57:06Z,"The Afghan government and the Taliban movement have agreed to a prisoner release deal as part of a cautious peace process already challenged by the new coronavirus pandemic and continued attacks staged by the Islamic State militant group (ISIS).
Taliban spok… [+5447 chars]",GENERAL
name,Newsweek,Eddy Rodriguez,COVID-19 Death of Detroit Bus Driver Who Complained of Coughing Passenger Draws Reaction on Social Media,"Before his death, Detroit bus driver Jason Hargrove said in a video that he blamed a passenger who coughed.",https://www.newsweek.com/covid-19-death-detroit-bus-driver-who-complained-coughing-passenger-draws-reaction-social-media-1496140,https://d.newsweek.com/en/full/1579146/us-health-virus.jpg,2020-04-04T19:02:57Z,"The death of a Detroit bus driver reportedly due to the novel coronavirus Wednesday less than two weeks after complaining in a video that a passenger coughed drew reaction on social media.
Prior to his passing, Jason Hargrove, a 50-year-old bus driver, put o… [+4010 chars]",GENERAL
name,Newsweek,Jeffery Martin,"1 Million Californians Have Filed for Unemployment Due to Coronavirus Pandemic, Governor Says","""We just passed the one million mark, in terms of the number of claims, just since March 13,"" Governor Newsom said Wednesday.",https://www.newsweek.com/1-million-californians-have-filed-unemployment-due-coronavirus-pandemic-governor-says-1494332,https://d.newsweek.com/en/full/1576643/gavin-newsom.jpg,2020-03-25T23:29:08Z,"Over 1 million Californians have filed claims for unemployment insurance during the coronavirus pandemic said California Governor Gavin Newsom during a Wednesday press briefing.
Newsom enacted a stay at home measure for California in March in order to curb t… [+3614 chars]",BUSINESS
name,Newsweek,Benjamin Fearnow,Iowa Governor Defends Not Ordering Shelter-in-Place: Maybe Dr. Fauci 'Doesn't Have All the Information',"Governor Kim Reynolds argued that perhaps federal health care officials like Dr. Anthony Fauci ""can't just look at a map"" and make such demands.",https://www.newsweek.com/iowa-gop-governor-defends-not-ordering-shelter-place-maybe-dr-fauci-doesnt-have-all-1496125,https://d.newsweek.com/en/full/1579128/iowa-republican-governor-kim-reynolds.jpg,2020-04-04T14:35:42Z,"Iowa Governor Kim Reynolds defended her decision not to order a shelter-in-place for state residents amid the coronavirus pandemic, arguing that perhaps federal health care officials like Dr. Anthony Fauci ""can't just look at a map"" and make such demands.
Th… [+4163 chars]",GENERAL
name,Associated Press,"Kelvin Chan, Beatrice Dupuy",Conspiracy theorists burn 5G towers claiming link to virus,LONDON (AP) — The CCTV footage from a Dutch business park shows a man in a black cap pouring the contents of a white container at the base of a cellular radio tower. Flames burst out as the man...,https://apnews.com/4ac3679b6f39e8bd2561c1c8eeafd855,https://storage.googleapis.com/afs-prod/media/71c36ff2fca14b4baf1ee83fda44af00/3000.jpeg,2020-04-21T07:58:47Z,"LONDON (AP) The CCTV footage from a Dutch business park shows a man in a black cap pouring the contents of a white container at the base of a cellular radio tower. Flames burst out as the man jogs back to his Toyota to flee into the evening.
Its a scene that… [+5232 chars]",TECH
name,Newsweek,Jorge Solis,"Even Apes Know How Important Handwashing Is, And This Young Orangutan Is Proof",Learn what it takes to get a good grade at the Orangutan Jungle School.,https://www.newsweek.com/even-apes-know-how-important-handwashing-this-young-orangutan-proof-1493972,https://d.newsweek.com/en/full/1576125/orangutan-jungle-school.jpg,2020-03-24T16:28:20Z,"The Smithsonian Channel has released an adorable and informative clip from their educational docuseries, Orangutan Jungle School. Watch as a young and earnest orangutan applies her classroom lesson and happily practices teaching herself how to wash her hands.… [+2234 chars]",SCIENCE
name,Newsweek,Brendan Cole,#FloridaMorons Trends as People Flock to the Beach after Coronavirus Restrictions Lifted in Parts of the State,"Duval County beaches reopened on Friday afternoon, but with restricted hours and activities.",https://www.newsweek.com/florida-beaches-florida-moron-twitter-1498750,https://d.newsweek.com/en/full/1582751/florida-beach.jpg,2020-04-18T15:57:03Z,"People took to social media to express their anger at the decision to reopen some beaches in Florida following weeks of coronavirus restrictions.
Beaches in the St. John's and Duval counties, which includes Jacksonville, were allowed to reopen at 5 p.m. on F… [+2465 chars]",ENVIRONMENT
